student,neighbourhood,schooldist,hoodname,age,sex,smoking_at_home,smoking_parents,smoking_siblings,alcohol,cannabis,tobacco,money,romantic,wave,friend_1,friend_2,friend_3,friend_4,friend_5,friend_6,bestfriend,bfperiod,bfwave
s146,1,0.9,Neighbourhood A,12.9,boy,no,no,no,4 once a week,2 tried once,1 none,5,no,t2,s036,s044,s058,s077,s129,NA,s071,to,t1
s146,1,0.9,Neighbourhood A,12.9,boy,no,no,no,3 once a month,2 tried once,1 none,5,yes,t3,s044,s058,s136,s006,s151,NA,s071,to,t1
s146,1,0.9,Neighbourhood A,12.9,boy,no,no,no,5 more than once a week,1 none,1 none,5,yes,t1,s044,s058,s067,s071,s149,NA,s077,from,t2
s146,1,0.9,Neighbourhood A,12.9,boy,no,no,no,4 once a week,2 tried once,1 none,5,no,t2,s036,s044,s058,s077,s129,NA,s077,from,t2
s146,1,0.9,Neighbourhood A,12.9,boy,no,no,no,3 once a month,2 tried once,1 none,5,yes,t3,s044,s058,s136,s006,s151,NA,s077,from,t2
s146,1,0.9,Neighbourhood A,12.9,boy,no,no,no,5 more than once a week,1 none,1 none,5,yes,t1,s044,s058,s067,s071,s149,NA,s077,to,t2
s146,1,0.9,Neighbourhood A,12.9,boy,no,no,no,4 once a week,2 tried once,1 none,5,no,t2,s036,s044,s058,s077,s129,NA,s077,to,t2
s146,1,0.9,Neighbourhood A,12.9,boy,no,no,no,3 once a month,2 tried once,1 none,5,yes,t3,s044,s058,s136,s006,s151,NA,s077,to,t2
s146,1,0.9,Neighbourhood A,12.9,boy,no,no,no,5 more than once a week,1 none,1 none,5,yes,t1,s044,s058,s067,s071,s149,NA,s129,from,t2
s146,1,0.9,Neighbourhood A,12.9,boy,no,no,no,4 once a week,2 tried once,1 none,5,no,t2,s036,s044,s058,s077,s129,NA,s129,from,t2
s146,1,0.9,Neighbourhood A,12.9,boy,no,no,no,3 once a month,2 tried once,1 none,5,yes,t3,s044,s058,s136,s006,s151,NA,s129,from,t2
s146,1,0.9,Neighbourhood A,12.9,boy,no,no,no,5 more than once a week,1 none,1 none,5,yes,t1,s044,s058,s067,s071,s149,NA,s129,to,t2
s146,1,0.9,Neighbourhood A,12.9,boy,no,no,no,4 once a week,2 tried once,1 none,5,no,t2,s036,s044,s058,s077,s129,NA,s129,to,t2
s146,1,0.9,Neighbourhood A,12.9,boy,no,no,no,3 once a month,2 tried once,1 none,5,yes,t3,s044,s058,s136,s006,s151,NA,s129,to,t2
s146,1,0.9,Neighbourhood A,12.9,boy,no,no,no,5 more than once a week,1 none,1 none,5,yes,t1,s044,s058,s067,s071,s149,NA,s136,from,t3
s146,1,0.9,Neighbourhood A,12.9,boy,no,no,no,4 once a week,2 tried once,1 none,5,no,t2,s036,s044,s058,s077,s129,NA,s136,from,t3
s146,1,0.9,Neighbourhood A,12.9,boy,no,no,no,3 once a month,2 tried once,1 none,5,yes,t3,s044,s058,s136,s006,s151,NA,s136,from,t3
s146,1,0.9,Neighbourhood A,12.9,boy,no,no,no,5 more than once a week,1 none,1 none,5,yes,t1,s044,s058,s067,s071,s149,NA,s136,to,t3
s146,1,0.9,Neighbourhood A,12.9,boy,no,no,no,4 once a week,2 tried once,1 none,5,no,t2,s036,s044,s058,s077,s129,NA,s136,to,t3
s146,1,0.9,Neighbourhood A,12.9,boy,no,no,no,3 once a month,2 tried once,1 none,5,yes,t3,s044,s058,s136,s006,s151,NA,s136,to,t3
s146,1,0.9,Neighbourhood A,12.9,boy,no,no,no,5 more than once a week,1 none,1 none,5,yes,t1,s044,s058,s067,s071,s149,NA,s149,from,t1
s146,1,0.9,Neighbourhood A,12.9,boy,no,no,no,4 once a week,2 tried once,1 none,5,no,t2,s036,s044,s058,s077,s129,NA,s149,from,t1
s146,1,0.9,Neighbourhood A,12.9,boy,no,no,no,3 once a month,2 tried once,1 none,5,yes,t3,s044,s058,s136,s006,s151,NA,s149,from,t1
s146,1,0.9,Neighbourhood A,12.9,boy,no,no,no,5 more than once a week,1 none,1 none,5,yes,t1,s044,s058,s067,s071,s149,NA,s149,to,t1
s146,1,0.9,Neighbourhood A,12.9,boy,no,no,no,4 once a week,2 tried once,1 none,5,no,t2,s036,s044,s058,s077,s129,NA,s149,to,t1
s146,1,0.9,Neighbourhood A,12.9,boy,no,no,no,3 once a month,2 tried once,1 none,5,yes,t3,s044,s058,s136,s006,s151,NA,s149,to,t1
s147,3,3.69,Neighbourhood C,13.2,girl,no,no,no,1 none,1 none,1 none,5,no,t1,s134,s040,s143,NA,NA,NA,s134,from,t1
s147,3,3.69,Neighbourhood C,13.2,girl,no,no,no,2 once or twice a year,1 none,1 none,5,no,t2,s134,s040,s143,NA,NA,NA,s134,from,t1
s147,3,3.69,Neighbourhood C,13.2,girl,no,no,no,3 once a month,1 none,1 none,5,no,t3,s143,s121,s134,NA,NA,NA,s134,from,t1
s147,3,3.69,Neighbourhood C,13.2,girl,no,no,no,1 none,1 none,1 none,5,no,t1,s134,s040,s143,NA,NA,NA,s134,to,t2
s147,3,3.69,Neighbourhood C,13.2,girl,no,no,no,2 once or twice a year,1 none,1 none,5,no,t2,s134,s040,s143,NA,NA,NA,s134,to,t2
s147,3,3.69,Neighbourhood C,13.2,girl,no,no,no,3 once a month,1 none,1 none,5,no,t3,s143,s121,s134,NA,NA,NA,s134,to,t2
s147,3,3.69,Neighbourhood C,13.2,girl,no,no,no,1 none,1 none,1 none,5,no,t1,s134,s040,s143,NA,NA,NA,s143,from,t3
s147,3,3.69,Neighbourhood C,13.2,girl,no,no,no,2 once or twice a year,1 none,1 none,5,no,t2,s134,s040,s143,NA,NA,NA,s143,from,t3
s147,3,3.69,Neighbourhood C,13.2,girl,no,no,no,3 once a month,1 none,1 none,5,no,t3,s143,s121,s134,NA,NA,NA,s143,from,t3
s147,3,3.69,Neighbourhood C,13.2,girl,no,no,no,1 none,1 none,1 none,5,no,t1,s134,s040,s143,NA,NA,NA,s143,to,t3
s147,3,3.69,Neighbourhood C,13.2,girl,no,no,no,2 once or twice a year,1 none,1 none,5,no,t2,s134,s040,s143,NA,NA,NA,s143,to,t3
s147,3,3.69,Neighbourhood C,13.2,girl,no,no,no,3 once a month,1 none,1 none,5,no,t3,s143,s121,s134,NA,NA,NA,s143,to,t3
s149,2,2.26,Neighbourhood B,13.5,boy,yes,yes,no,1 none,2 tried once,1 none,5,no,t1,s035,s036,s078,NA,NA,NA,s078,from,t2
s149,2,2.26,Neighbourhood B,13.5,boy,yes,yes,no,3 once a month,3 occasional,1 none,25,no,t2,s078,s005,s035,NA,NA,NA,s078,from,t2
s149,2,2.26,Neighbourhood B,13.5,boy,yes,yes,no,3 once a month,3 occasional,1 none,40,no,t3,s005,s051,s058,s078,NA,NA,s078,from,t2
s149,2,2.26,Neighbourhood B,13.5,boy,yes,yes,no,1 none,2 tried once,1 none,5,no,t1,s035,s036,s078,NA,NA,NA,s078,to,t2
s149,2,2.26,Neighbourhood B,13.5,boy,yes,yes,no,3 once a month,3 occasional,1 none,25,no,t2,s078,s005,s035,NA,NA,NA,s078,to,t2
s149,2,2.26,Neighbourhood B,13.5,boy,yes,yes,no,3 once a month,3 occasional,1 none,40,no,t3,s005,s051,s058,s078,NA,NA,s078,to,t2
s150,1,0.9,Neighbourhood A,13.4,boy,yes,yes,no,2 once or twice a year,1 none,1 none,5.5,no,t1,s151,s035,s036,s144,s148,s149,s151,from,t1
s150,1,0.9,Neighbourhood A,13.4,boy,yes,yes,no,3 once a month,1 none,1 none,10,no,t2,s036,s079,s092,s122,s151,NA,s151,from,t1
s150,1,0.9,Neighbourhood A,13.4,boy,yes,yes,no,4 once a week,3 occasional,1 none,30,yes,t3,s010,s036,s122,s148,s151,NA,s151,from,t1
s150,1,0.9,Neighbourhood A,13.4,boy,yes,yes,no,2 once or twice a year,1 none,1 none,5.5,no,t1,s151,s035,s036,s144,s148,s149,s151,to,t1
s150,1,0.9,Neighbourhood A,13.4,boy,yes,yes,no,3 once a month,1 none,1 none,10,no,t2,s036,s079,s092,s122,s151,NA,s151,to,t1
s150,1,0.9,Neighbourhood A,13.4,boy,yes,yes,no,4 once a week,3 occasional,1 none,30,yes,t3,s010,s036,s122,s148,s151,NA,s151,to,t1
s151,1,0.9,Neighbourhood A,13.4,boy,yes,yes,yes,3 once a month,1 none,1 none,5,no,t1,s036,s150,s035,s094,s144,s149,s036,from,t1
s151,1,0.9,Neighbourhood A,13.4,boy,yes,yes,yes,3 once a month,2 tried once,1 none,25,no,t2,s022,s036,s044,s079,s136,s150,s036,from,t1
s151,1,0.9,Neighbourhood A,13.4,boy,yes,yes,yes,3 once a month,1 none,1 none,25,no,t3,s010,s022,s036,s120,s150,NA,s036,from,t1
s151,1,0.9,Neighbourhood A,13.4,boy,yes,yes,yes,3 once a month,1 none,1 none,5,no,t1,s036,s150,s035,s094,s144,s149,s036,to,t1
s151,1,0.9,Neighbourhood A,13.4,boy,yes,yes,yes,3 once a month,2 tried once,1 none,25,no,t2,s022,s036,s044,s079,s136,s150,s036,to,t1
s151,1,0.9,Neighbourhood A,13.4,boy,yes,yes,yes,3 once a month,1 none,1 none,25,no,t3,s010,s022,s036,s120,s150,NA,s036,to,t1
s151,1,0.9,Neighbourhood A,13.4,boy,yes,yes,yes,3 once a month,1 none,1 none,5,no,t1,s036,s150,s035,s094,s144,s149,s150,from,t1
s151,1,0.9,Neighbourhood A,13.4,boy,yes,yes,yes,3 once a month,2 tried once,1 none,25,no,t2,s022,s036,s044,s079,s136,s150,s150,from,t1
s151,1,0.9,Neighbourhood A,13.4,boy,yes,yes,yes,3 once a month,1 none,1 none,25,no,t3,s010,s022,s036,s120,s150,NA,s150,from,t1
s151,1,0.9,Neighbourhood A,13.4,boy,yes,yes,yes,3 once a month,1 none,1 none,5,no,t1,s036,s150,s035,s094,s144,s149,s150,to,t1
s151,1,0.9,Neighbourhood A,13.4,boy,yes,yes,yes,3 once a month,2 tried once,1 none,25,no,t2,s022,s036,s044,s079,s136,s150,s150,to,t1
s151,1,0.9,Neighbourhood A,13.4,boy,yes,yes,yes,3 once a month,1 none,1 none,25,no,t3,s010,s022,s036,s120,s150,NA,s150,to,t1
s152,4,NA,NA,13,girl,yes,yes,no,2 once or twice a year,2 tried once,3 regular,10,no,t2,s045,s064,s128,s155,NA,NA,s045,from,t3
s152,4,NA,NA,13,girl,yes,yes,no,3 once a month,3 occasional,3 regular,10,no,t3,s045,s109,s111,NA,NA,NA,s045,from,t3
s152,4,NA,NA,13,girl,yes,yes,no,1 none,2 tried once,1 none,10,no,t1,NA,NA,NA,NA,NA,NA,s045,from,t3
s152,4,NA,NA,13,girl,yes,yes,no,2 once or twice a year,2 tried once,3 regular,10,no,t2,s045,s064,s128,s155,NA,NA,s045,to,t3
s152,4,NA,NA,13,girl,yes,yes,no,3 once a month,3 occasional,3 regular,10,no,t3,s045,s109,s111,NA,NA,NA,s045,to,t3
s152,4,NA,NA,13,girl,yes,yes,no,1 none,2 tried once,1 none,10,no,t1,NA,NA,NA,NA,NA,NA,s045,to,t3
s155,2,2.26,Neighbourhood B,13.1,girl,yes,yes,NA,3 once a month,4 regular,3 regular,20,yes,t2,s031,s045,NA,NA,NA,NA,s031,from,t2
s155,2,2.26,Neighbourhood B,13.1,girl,yes,yes,NA,NA,NA,NA,-1,NA,t1,NA,NA,NA,NA,NA,NA,s031,from,t2
s155,2,2.26,Neighbourhood B,13.1,girl,yes,yes,NA,NA,NA,NA,-1,NA,t3,NA,NA,NA,NA,NA,NA,s031,from,t2
s155,2,2.26,Neighbourhood B,13.1,girl,yes,yes,NA,3 once a month,4 regular,3 regular,20,yes,t2,s031,s045,NA,NA,NA,NA,s031,to,t2
s155,2,2.26,Neighbourhood B,13.1,girl,yes,yes,NA,NA,NA,NA,-1,NA,t1,NA,NA,NA,NA,NA,NA,s031,to,t2
s155,2,2.26,Neighbourhood B,13.1,girl,yes,yes,NA,NA,NA,NA,-1,NA,t3,NA,NA,NA,NA,NA,NA,s031,to,t2
s155,2,2.26,Neighbourhood B,13.1,girl,yes,yes,NA,3 once a month,4 regular,3 regular,20,yes,t2,s031,s045,NA,NA,NA,NA,s045,from,t2
s155,2,2.26,Neighbourhood B,13.1,girl,yes,yes,NA,NA,NA,NA,-1,NA,t1,NA,NA,NA,NA,NA,NA,s045,from,t2
s155,2,2.26,Neighbourhood B,13.1,girl,yes,yes,NA,NA,NA,NA,-1,NA,t3,NA,NA,NA,NA,NA,NA,s045,from,t2
s155,2,2.26,Neighbourhood B,13.1,girl,yes,yes,NA,3 once a month,4 regular,3 regular,20,yes,t2,s031,s045,NA,NA,NA,NA,s045,to,t2
s155,2,2.26,Neighbourhood B,13.1,girl,yes,yes,NA,NA,NA,NA,-1,NA,t1,NA,NA,NA,NA,NA,NA,s045,to,t2
s155,2,2.26,Neighbourhood B,13.1,girl,yes,yes,NA,NA,NA,NA,-1,NA,t3,NA,NA,NA,NA,NA,NA,s045,to,t2
s156,1,0.9,Neighbourhood A,12.9,girl,yes,yes,NA,1 none,1 none,1 none,35,no,t2,s017,s004,s015,s039,s089,s152,s017,from,t2
s156,1,0.9,Neighbourhood A,12.9,girl,yes,yes,NA,NA,NA,NA,-1,NA,t1,NA,NA,NA,NA,NA,NA,s017,from,t2
s156,1,0.9,Neighbourhood A,12.9,girl,yes,yes,NA,NA,NA,NA,-1,NA,t3,NA,NA,NA,NA,NA,NA,s017,from,t2
s156,1,0.9,Neighbourhood A,12.9,girl,yes,yes,NA,1 none,1 none,1 none,35,no,t2,s017,s004,s015,s039,s089,s152,s017,to,t2
s156,1,0.9,Neighbourhood A,12.9,girl,yes,yes,NA,NA,NA,NA,-1,NA,t1,NA,NA,NA,NA,NA,NA,s017,to,t2
s156,1,0.9,Neighbourhood A,12.9,girl,yes,yes,NA,NA,NA,NA,-1,NA,t3,NA,NA,NA,NA,NA,NA,s017,to,t2
s160,2,2.26,Neighbourhood B,13.7,girl,no,no,NA,2 once or twice a year,2 tried once,3 regular,15,no,t3,s045,NA,NA,NA,NA,NA,s045,from,t3
s160,2,2.26,Neighbourhood B,13.7,girl,no,no,NA,NA,NA,NA,-1,NA,t1,NA,NA,NA,NA,NA,NA,s045,from,t3
s160,2,2.26,Neighbourhood B,13.7,girl,no,no,NA,NA,NA,NA,-1,NA,t2,NA,NA,NA,NA,NA,NA,s045,from,t3
s160,2,2.26,Neighbourhood B,13.7,girl,no,no,NA,2 once or twice a year,2 tried once,3 regular,15,no,t3,s045,NA,NA,NA,NA,NA,s045,to,t3
s160,2,2.26,Neighbourhood B,13.7,girl,no,no,NA,NA,NA,NA,-1,NA,t1,NA,NA,NA,NA,NA,NA,s045,to,t3
s160,2,2.26,Neighbourhood B,13.7,girl,no,no,NA,NA,NA,NA,-1,NA,t2,NA,NA,NA,NA,NA,NA,s045,to,t3
s002,1,0.9,Neighbourhood A,13.3,boy,no,no,no,NA,1 none,1 none,4,no,t1,s024,s037,s098,s116,NA,NA,NA,NA,NA
s010,1,0.9,Neighbourhood A,12.9,boy,no,no,no,NA,2 tried once,1 none,5,no,t1,s005,s058,s067,s071,s146,NA,NA,NA,NA
s011,1,0.9,Neighbourhood A,13.4,girl,no,no,no,2 once or twice a year,1 none,1 none,3.5,no,t1,s004,s007,s008,s026,s039,NA,NA,NA,NA
s013,2,2.26,Neighbourhood B,13.6,girl,no,no,no,4 once a week,1 none,1 none,5,no,t1,s009,s019,s104,s115,NA,NA,NA,NA,NA
s015,1,0.9,Neighbourhood A,12.9,girl,yes,yes,no,2 once or twice a year,1 none,1 none,7,yes,t1,s004,s008,s012,s025,s039,s089,NA,NA,NA
s016,1,0.9,Neighbourhood A,13.7,girl,yes,yes,no,4 once a week,3 occasional,1 none,10,yes,t1,s003,s006,s126,s131,NA,NA,NA,NA,NA
s020,3,3.69,Neighbourhood C,13.5,boy,no,no,no,2 once or twice a year,1 none,1 none,1,no,t1,s018,s023,s095,s138,NA,NA,NA,NA,NA
s021,3,3.69,Neighbourhood C,13.5,boy,no,no,no,NA,1 none,1 none,-1,no,t1,s008,s018,s023,s095,s138,NA,NA,NA,NA
s024,1,0.9,Neighbourhood A,13.7,boy,yes,yes,no,3 once a month,1 none,1 none,15,no,t1,s002,s014,s022,NA,NA,NA,NA,NA,NA
s030,1,0.9,Neighbourhood A,13.7,girl,yes,yes,no,3 once a month,3 occasional,1 none,10,yes,t1,s031,s133,NA,NA,NA,NA,NA,NA,NA
s032,2,2.26,Neighbourhood B,13,boy,yes,yes,no,2 once or twice a year,1 none,1 none,10,no,t1,s035,s106,s130,s141,s144,NA,NA,NA,NA
s036,1,0.9,Neighbourhood A,13.3,boy,no,no,no,3 once a month,2 tried once,1 none,7,no,t1,s150,s151,NA,NA,NA,NA,NA,NA,NA
s038,1,0.9,Neighbourhood A,13.5,boy,no,no,no,NA,1 none,1 none,5,no,t1,s037,s148,NA,NA,NA,NA,NA,NA,NA
s042,2,2.26,Neighbourhood B,13.8,boy,no,no,no,2 once or twice a year,1 none,1 none,15,no,t1,s048,s061,NA,NA,NA,NA,NA,NA,NA
s053,1,0.9,Neighbourhood A,13.4,boy,yes,yes,no,3 once a month,1 none,1 none,12.5,no,t1,s068,s091,NA,NA,NA,NA,NA,NA,NA
s054,1,0.9,Neighbourhood A,13.2,girl,yes,yes,yes,2 once or twice a year,1 none,1 none,5,no,t1,s055,s061,NA,NA,NA,NA,NA,NA,NA
s062,3,3.69,Neighbourhood C,13.1,boy,no,no,no,3 once a month,1 none,1 none,4.5,no,t1,s120,s126,s131,NA,NA,NA,NA,NA,NA
s067,1,0.9,Neighbourhood A,13.1,boy,yes,yes,yes,4 once a week,2 tried once,1 none,6,yes,t1,s010,s028,s044,s058,s071,s146,NA,NA,NA
s073,1,0.9,Neighbourhood A,12.8,girl,no,no,no,2 once or twice a year,1 none,1 none,3.5,no,t1,s082,s086,s087,NA,NA,NA,NA,NA,NA
s082,2,2.26,Neighbourhood B,13,girl,no,no,no,2 once or twice a year,1 none,1 none,5,no,t1,s073,NA,NA,NA,NA,NA,NA,NA,NA
s083,3,3.69,Neighbourhood C,13.5,boy,no,no,no,NA,1 none,1 none,2,no,t1,s069,s074,s075,s085,NA,NA,NA,NA,NA
s086,2,2.26,Neighbourhood B,13.6,girl,yes,yes,no,3 once a month,2 tried once,1 none,10,no,t1,s065,s072,s087,s093,s157,NA,NA,NA,NA
s094,2,2.26,Neighbourhood B,13.5,boy,no,no,no,4 once a week,1 none,1 none,4,yes,t1,s103,s108,s110,s111,NA,NA,NA,NA,NA
s096,1,0.9,Neighbourhood A,13.2,boy,yes,yes,no,3 once a month,1 none,1 none,10.5,no,t1,s010,s100,s110,NA,NA,NA,NA,NA,NA
s097,1,0.9,Neighbourhood A,13.3,girl,no,no,no,2 once or twice a year,1 none,1 none,3.5,no,t1,s088,s104,s105,s112,s115,NA,NA,NA,NA
s108,2,2.26,Neighbourhood B,12.8,boy,no,no,no,2 once or twice a year,1 none,1 none,5.75,no,t1,s095,s106,s116,NA,NA,NA,NA,NA,NA
s116,1,0.9,Neighbourhood A,13,boy,yes,yes,no,2 once or twice a year,1 none,1 none,10,no,t1,s002,s106,s108,NA,NA,NA,NA,NA,NA
s120,4,NA,NA,13,boy,yes,yes,no,NA,1 none,1 none,6,no,t1,s062,s131,NA,NA,NA,NA,NA,NA,NA
s124,4,NA,NA,NA,boy,yes,yes,no,2 once or twice a year,2 tried once,1 none,5,no,t1,s151,NA,NA,NA,NA,NA,NA,NA,NA
s128,4,NA,NA,14.2,girl,yes,yes,yes,5 more than once a week,4 regular,3 regular,5,yes,t1,s063,s064,NA,NA,NA,NA,NA,NA,NA
s130,1,0.9,Neighbourhood A,13.6,boy,no,no,no,3 once a month,1 none,2 occasional,2,no,t1,s032,s117,s122,s140,NA,NA,NA,NA,NA
s134,1,0.9,Neighbourhood A,13.1,girl,no,no,no,2 once or twice a year,1 none,1 none,-1,no,t1,s121,s132,s147,NA,NA,NA,NA,NA,NA
s140,1,0.9,Neighbourhood A,13,boy,yes,yes,yes,2 once or twice a year,1 none,1 none,6,no,t1,s129,s138,s140,s142,NA,NA,NA,NA,NA
s141,2,2.26,Neighbourhood B,13.2,boy,yes,yes,no,2 once or twice a year,1 none,1 none,5,no,t1,s032,s120,s130,NA,NA,NA,NA,NA,NA
s142,2,2.26,Neighbourhood B,12.9,boy,no,no,no,3 once a month,1 none,1 none,11,yes,t1,s117,s120,s129,s136,s141,NA,NA,NA,NA
s143,2,2.26,Neighbourhood B,13.3,girl,yes,yes,no,2 once or twice a year,1 none,1 none,13,no,t1,s040,s134,s147,NA,NA,NA,NA,NA,NA
s148,2,2.26,Neighbourhood B,13.4,boy,yes,yes,yes,2 once or twice a year,1 none,1 none,10,no,t1,s002,s037,s038,s091,NA,NA,NA,NA,NA
s002,1,0.9,Neighbourhood A,13.3,boy,no,no,no,NA,1 none,1 none,5,no,t2,s037,s038,s074,s113,s120,NA,NA,NA,NA
s010,1,0.9,Neighbourhood A,12.9,boy,no,no,no,3 once a month,2 tried once,1 none,8,no,t2,s044,s058,s067,s150,s151,NA,NA,NA,NA
s011,1,0.9,Neighbourhood A,13.4,girl,no,no,no,3 once a month,1 none,1 none,0,no,t2,s004,s007,s015,s039,s119,NA,NA,NA,NA
s013,2,2.26,Neighbourhood B,13.6,girl,no,no,no,4 once a week,1 none,1 none,5,no,t2,s019,s115,NA,NA,NA,NA,NA,NA,NA
s015,1,0.9,Neighbourhood A,12.9,girl,yes,yes,no,3 once a month,1 none,2 occasional,10,yes,t2,s004,s011,s012,s043,NA,NA,NA,NA,NA
s020,3,3.69,Neighbourhood C,13.5,boy,no,no,no,2 once or twice a year,1 none,1 none,0,no,t2,s004,s007,s023,s083,s095,NA,NA,NA,NA
s021,3,3.69,Neighbourhood C,13.5,boy,no,no,no,NA,1 none,1 none,0,no,t2,s023,s083,s095,NA,NA,NA,NA,NA,NA
s024,1,0.9,Neighbourhood A,13.7,boy,yes,yes,no,3 once a month,1 none,1 none,12.5,no,t2,s002,s022,NA,NA,NA,NA,NA,NA,NA
s032,2,2.26,Neighbourhood B,13,boy,yes,yes,no,3 once a month,1 none,1 none,15,no,t2,s036,s048,s069,s130,s151,NA,NA,NA,NA
s036,1,0.9,Neighbourhood A,13.3,boy,no,no,no,3 once a month,3 occasional,1 none,12,no,t2,s084,s098,s150,s151,NA,NA,NA,NA,NA
s038,1,0.9,Neighbourhood A,13.5,boy,no,no,no,NA,1 none,1 none,5,no,t2,s002,s037,s116,s141,s148,NA,NA,NA,NA
s042,2,2.26,Neighbourhood B,13.8,boy,no,no,no,2 once or twice a year,1 none,1 none,20,no,t2,s061,NA,NA,NA,NA,NA,NA,NA,NA
s053,1,0.9,Neighbourhood A,13.4,boy,yes,yes,no,4 once a week,1 none,1 none,-1,no,t2,s061,s068,s091,NA,NA,NA,NA,NA,NA
s062,3,3.69,Neighbourhood C,13.1,boy,no,no,no,3 once a month,1 none,1 none,5,no,t2,s050,s057,s072,NA,NA,NA,NA,NA,NA
s067,1,0.9,Neighbourhood A,13.1,boy,yes,yes,yes,3 once a month,3 occasional,1 none,30,no,t2,s044,s058,s071,s146,s153,NA,NA,NA,NA
s073,1,0.9,Neighbourhood A,12.8,girl,no,no,no,2 once or twice a year,1 none,2 occasional,5.7,no,t2,s043,s082,NA,NA,NA,NA,NA,NA,NA
s077,1,0.9,Neighbourhood A,13.2,boy,yes,yes,no,4 once a week,1 none,1 none,40,no,t2,s058,s071,s078,NA,NA,NA,NA,NA,NA
s078,2,2.26,Neighbourhood B,13.7,boy,yes,yes,no,1 none,2 tried once,1 none,17,yes,t2,s084,NA,NA,NA,NA,NA,NA,NA,NA
s082,2,2.26,Neighbourhood B,13,girl,no,no,no,2 once or twice a year,1 none,1 none,10,no,t2,s066,s073,NA,NA,NA,NA,NA,NA,NA
s083,3,3.69,Neighbourhood C,13.5,boy,no,no,no,NA,1 none,1 none,5,no,t2,s061,s068,s085,s091,s095,s149,NA,NA,NA
s086,2,2.26,Neighbourhood B,13.6,girl,yes,yes,no,3 once a month,2 tried once,1 none,10,no,t2,s065,s087,s093,s126,NA,NA,NA,NA,NA
s096,1,0.9,Neighbourhood A,13.2,boy,yes,yes,no,3 once a month,1 none,3 regular,10.5,yes,t2,s010,NA,NA,NA,NA,NA,NA,NA,NA
s097,1,0.9,Neighbourhood A,13.3,girl,no,no,no,2 once or twice a year,1 none,1 none,5,no,t2,s011,s118,s119,s127,NA,NA,NA,NA,NA
s108,2,2.26,Neighbourhood B,12.8,boy,no,no,no,NA,1 none,1 none,4,no,t2,s106,s116,s137,s140,NA,NA,NA,NA,NA
s116,1,0.9,Neighbourhood A,13,boy,yes,yes,no,2 once or twice a year,1 none,1 none,10,no,t2,s002,s038,s068,s091,s100,NA,NA,NA,NA
s120,4,NA,NA,13,boy,yes,yes,no,NA,1 none,1 none,15,no,t2,s062,s072,s098,s117,s126,NA,NA,NA,NA
s128,4,NA,NA,14.2,girl,yes,yes,yes,5 more than once a week,3 occasional,3 regular,10,no,t2,s152,NA,NA,NA,NA,NA,NA,NA,NA
s130,1,0.9,Neighbourhood A,13.6,boy,no,no,no,2 once or twice a year,1 none,1 none,8.08,no,t2,s032,s038,s048,s137,s140,NA,NA,NA,NA
s134,1,0.9,Neighbourhood A,13.1,girl,no,no,no,2 once or twice a year,1 none,1 none,0,no,t2,s121,s132,s139,s147,NA,NA,NA,NA,NA
s139,1,0.9,Neighbourhood A,13.4,girl,no,no,no,2 once or twice a year,1 none,1 none,5,no,t2,s121,s132,s134,NA,NA,NA,NA,NA,NA
s140,1,0.9,Neighbourhood A,13,boy,yes,yes,yes,4 once a week,1 none,1 none,10,no,t2,s137,s142,NA,NA,NA,NA,NA,NA,NA
s141,2,2.26,Neighbourhood B,13.2,boy,yes,yes,no,2 once or twice a year,1 none,1 none,5,no,t2,s032,s048,s130,s137,s140,NA,NA,NA,NA
s142,2,2.26,Neighbourhood B,12.9,boy,no,no,no,2 once or twice a year,1 none,1 none,5,no,t2,s044,s071,s129,NA,NA,NA,NA,NA,NA
s143,2,2.26,Neighbourhood B,13.3,girl,yes,yes,no,3 once a month,1 none,1 none,5,no,t2,s040,s134,s147,NA,NA,NA,NA,NA,NA
s148,2,2.26,Neighbourhood B,13.4,boy,yes,yes,yes,4 once a week,1 none,1 none,10,no,t2,s002,s037,s117,s129,NA,NA,NA,NA,NA
s154,2,2.26,Neighbourhood B,13.6,girl,no,no,NA,3 once a month,2 tried once,1 none,30,yes,t2,s155,NA,NA,NA,NA,NA,NA,NA,NA
s002,1,0.9,Neighbourhood A,13.3,boy,no,no,no,NA,1 none,1 none,12,no,t3,s037,s148,NA,NA,NA,NA,NA,NA,NA
s010,1,0.9,Neighbourhood A,12.9,boy,no,no,no,3 once a month,3 occasional,1 none,10,no,t3,s058,s122,s150,s151,NA,NA,NA,NA,NA
s011,1,0.9,Neighbourhood A,13.4,girl,no,no,no,2 once or twice a year,1 none,1 none,-1,no,t3,s015,s089,NA,NA,NA,NA,NA,NA,NA
s013,2,2.26,Neighbourhood B,13.6,girl,no,no,no,4 once a week,1 none,3 regular,5,no,t3,s066,s073,s082,s115,NA,NA,NA,NA,NA
s015,1,0.9,Neighbourhood A,12.9,girl,yes,yes,no,3 once a month,2 tried once,3 regular,12,yes,t3,s007,s011,NA,NA,NA,NA,NA,NA,NA
s016,1,0.9,Neighbourhood A,13.7,girl,yes,yes,no,3 once a month,2 tried once,3 regular,20,yes,t3,s041,s072,s126,s131,NA,NA,NA,NA,NA
s020,3,3.69,Neighbourhood C,13.5,boy,no,no,no,2 once or twice a year,1 none,1 none,0,no,t3,s004,s007,s008,s023,s083,s095,NA,NA,NA
